title,description,source_url,ingredients,instructions,raw_text,youtube_video_id,youtube_channel,youtube_channel_url,duration_seconds,upload_date,view_count
Palak Paneer Bhurji,"Bring home the charm of tradition, one spice at a time ❤️ Shop our beautiful Wooden Masala Dani now & use my Coupon Code MASALABOX200 for an instant discount 🙌🛒 Link - https://amzn.in/d/3pr8kj6",https://www.youtube.com/watch?v=D1Ny6bL5Dk8,FULL FAT MILK | फुल फैट दूध 1 LITRE | VINEGAR | सिरका 2 TBSP | WATER | पानी 2 TBSP | BUTTER | मक्खन 2 TBSP | OIL | तेल 2 TSP | CUMIN SEEDS | जीरा 1 TSP | BESAN | बेसन 1 TBSP | ONION | प्याज़ 2 MEDIUM SIZED. (CHOPPED) | TOMATO | टमाटर 2 NOS. (CHOPPED) | SALT | नमक TO TASTE | TURMERIC POWDER | हल्दी पाउडर 1/2 TSP | KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TBSP | CORIANDER POWDER | धनिया पाउडर 1 TSP | GREEN CHILLI | हरी मिर्च 2 NOS. (CHOPPED) | SPINACH | पालक 1 BUNCH | MILK | दूध AS REQUIRED | GINGER JULIENNE | अदरक के लच्छे HANDFUL | GARAM MASALA | गरम मसाला A PINCH | ROASTED KASURI METHI POWDER | भुनी कसूरी मेथी पाउडर A PINCH | FRESH CORIANDER | हरा धनिया A HANDFUL (CHOPPED),"Set milk to heat over medium-low flame in a stock pot. | Stir occasionally to prevent burning. | In a fry pan, heat butter and oil. | Add cumin seeds and let them crackle. | Add besan and roast on low flame until golden and aromatic. | Add chopped onions and sauté briefly. | Then add tomatoes, salt, powdered spices, and green chillies. | Add a splash of hot water and cook until the tomatoes turn mushy. | Roughly chop spinach and add it to the pan with a splash of hot water. | Cover and cook on low flame until spinach releases its moisture. | Open the lid and cook on high flame until all excess moisture evaporates and the spinach is cooked. | Switch off the flame. | Once the milk comes to a gentle simmer, switch off the flame and let it cool slightly for 2–3 minutes. | Mix vinegar and water, add gradually to the milk while stirring gently until it curdles completely and paneer separates from the whey. | Strain the paneer and immediately add it into the cooked spinach mixture. | Switch on the flame and mix well. | Add milk to adjust the consistency & keep it semi-thick. | Taste and adjust salt if required. | Add ginger julienne, garam masala, roasted kasuri methi powder, and fresh coriander. | Your delicious Palak Paneer Bhurji is ready. | Sprinkle freshly crushed black pepper and chaat masala on top before serving. | Serve hot with laccha paratha or bread slices.","Bring home the charm of tradition, one spice at a time ❤️ Shop our beautiful Wooden Masala Dani now & use my Coupon Code MASALABOX200 for an instant discount 🙌🛒 Link - https://amzn.in/d/3pr8kj6 Full written recipe - Palak Paneer Bhurji Prep Time: 10 minutes Cooking Time: 15-20 minutes Serves: 3–4 Ingredients: Homemade Paneer FULL FAT MILK | फुल फैट दूध 1 LITRE VINEGAR | सिरका 2 TBSP WATER | पानी 2 TBSP Tempering & Cooking BUTTER | मक्खन 2 TBSP OIL | तेल 2 TSP CUMIN SEEDS | जीरा 1 TSP BESAN | बेसन 1 TBSP ONION | प्याज़ 2 MEDIUM SIZED. (CHOPPED) TOMATO | टमाटर 2 NOS. (CHOPPED) SALT | नमक TO TASTE TURMERIC POWDER | हल्दी पाउडर 1/2 TSP KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TBSP CORIANDER POWDER | धनिया पाउडर 1 TSP GREEN CHILLI | हरी मिर्च 2 NOS. (CHOPPED) SPINACH | पालक 1 BUNCH MILK | दूध AS REQUIRED GINGER JULIENNE | अदरक के लच्छे HANDFUL GARAM MASALA | गरम मसाला A PINCH ROASTED KASURI METHI POWDER | भुनी कसूरी मेथी पाउडर A PINCH FRESH CORIANDER | हरा धनिया A HANDFUL (CHOPPED) Method: Set milk to heat over medium-low flame in a stock pot. Stir occasionally to prevent burning. In a fry pan, heat butter and oil. Add cumin seeds and let them crackle. Add besan and roast on low flame until golden and aromatic. Add chopped onions and sauté briefly. Then add tomatoes, salt, powdered spices, and green chillies. Add a splash of hot water and cook until the tomatoes turn mushy. Roughly chop spinach and add it to the pan with a splash of hot water. Cover and cook on low flame until spinach releases its moisture. Open the lid and cook on high flame until all excess moisture evaporates and the spinach is cooked. Switch off the flame. Once the milk comes to a gentle simmer, switch off the flame and let it cool slightly for 2–3 minutes. Mix vinegar and water, add gradually to the milk while stirring gently until it curdles completely and paneer separates from the whey. Strain the paneer and immediately add it into the cooked spinach mixture. Switch on the flame and mix well. Add milk to adjust the consistency & keep it semi-thick. Taste and adjust salt if required. Add ginger julienne, garam masala, roasted kasuri methi powder, and fresh coriander. Mix well. Your delicious Palak Paneer Bhurji is ready. Sprinkle freshly crushed black pepper and chaat masala on top before serving. Serve hot with laccha paratha or bread slices. #YFL #SanjyotKeer #palakpaneer #paneerbhurji Follow Your Food Lab on: https://www.instagram.com/yourfoodlab/ https://www.facebook.com/yourfoodlab/ Follow my personal handles here: (Chef Sanjyot Keer) https://www.instagram.com/sanjyotkeer/ https://www.facebook.com/sanjyotkeerofficial/ https://x.com/sanjyotkeer The Music I use in All my videos - https://bit.ly/3CdPbSc (Best for independent creators) Intro 0:00 Heating Milk 1:07 Tempering 1:24 Chopping & Adding Spinach 3:18 Making Paneer 4:10 Final Steps 4:51 Plating 5:52 Outro 6:56",D1Ny6bL5Dk8,Your Food Lab,https://www.youtube.com/channel/UCe2JAC5FUfbxLCfAvBWmNJA/videos,465,20251024,200044
Instant Fruit Rabdi,Get the ChopLab Pro and use code ‘CHOPLAB200’ for an instant discount on Amazon 🙌 Shop now - https://amzn.in/d/bDFH2Jy,https://www.youtube.com/watch?v=PkPJFsjkQ6I,MAKHANA | मखाना 50 GRAMS | GHEE | घी 1 TSP | FULL FAT MILK | फुल फैट दूध 1.5 LITRES | SAFFRON | केसर A PINCH | VANILLA ESSENCE | वनीला एसेंस 1 TSP | ALMONDS | बादाम 2 TBSP | CASHEW | काजू 2 TBSP | CONDENSED MILK | कंडेंस्ड मिल्क 3/4 CUP / 250 GRAMS | APPLE | सेब 1 MEDIUM SIZED (DICED) | GRAPES | अंगूर 8-10 NOS. (DICED) | POMEGRANATE | अनार 1/2 CUP | CHIKOO | चीकू 2 NOS. (DICED) | BANANA | केला 1 LARGE (DICED),"Roast the makhana in ghee over medium heat until light and crisp. | Transfer to a plate, cool completely, and grind the entire quantity into a fine powder using an electric chopper. | In a heavy-bottomed kadhai, bring the milk to a gentle boil, then reduce the flame and let it simmer for 10–12 minutes. | Add the makhana powder, whisking continuously to avoid lumps. | Then add saffron, vanilla essence, and the nuts. | Cook for 5 minutes on low flame. | Add condensed milk, stir well, and continue to cook for 2–3 minutes until the rabdi reaches a semi-thick consistency. | The rabdi will thicken further after cooling. | Turn off the flame and let the rabdi cool down completely. | Once chilled, fold in all the diced fruits. | Add fruits only right before serving to retain freshness and texture. | If serving in batches, mix fruits in portions as needed. | Garnish with slivered pistachios and pomegranate. | Delicious fruit rabdi is ready to be served to your guests this festive season.","Get the ChopLab Pro and use code ‘CHOPLAB200’ for an instant discount on Amazon 🙌 Shop now - https://amzn.in/d/bDFH2Jy Full written recipe - Instant Fruit Rabdi Prep time: 10 mins Cooking time: 15-20 minutes Serves: 6-8 people Ingredients: MAKHANA | मखाना 50 GRAMS GHEE | घी 1 TSP FULL FAT MILK | फुल फैट दूध 1.5 LITRES SAFFRON | केसर A PINCH VANILLA ESSENCE | वनीला एसेंस 1 TSP ALMONDS | बादाम 2 TBSP CASHEW | काजू 2 TBSP CONDENSED MILK | कंडेंस्ड मिल्क 3/4 CUP / 250 GRAMS APPLE | सेब 1 MEDIUM SIZED (DICED) GRAPES | अंगूर 8-10 NOS. (DICED) POMEGRANATE | अनार 1/2 CUP CHIKOO | चीकू 2 NOS. (DICED) BANANA | केला 1 LARGE (DICED) Method: Roast the makhana in ghee over medium heat until light and crisp. Transfer to a plate, cool completely, and grind the entire quantity into a fine powder using an electric chopper. In a heavy-bottomed kadhai, bring the milk to a gentle boil, then reduce the flame and let it simmer for 10–12 minutes. Add the makhana powder, whisking continuously to avoid lumps. Then add saffron, vanilla essence, and the nuts. Cook for 5 minutes on low flame. Add condensed milk, stir well, and continue to cook for 2–3 minutes until the rabdi reaches a semi-thick consistency. The rabdi will thicken further after cooling. Turn off the flame and let the rabdi cool down completely. Once chilled, fold in all the diced fruits. Add fruits only right before serving to retain freshness and texture. If serving in batches, mix fruits in portions as needed. Garnish with slivered pistachios and pomegranate. Delicious fruit rabdi is ready to be served to your guests this festive season. #YFL #SanjyotKeer #rabdi #custardfruitsalad Follow Your Food Lab on: https://www.instagram.com/yourfoodlab/ https://www.facebook.com/yourfoodlab/ Follow my personal handles here: (Chef Sanjyot Keer) https://www.instagram.com/sanjyotkeer/ https://www.facebook.com/sanjyotkeerofficial/ https://x.com/sanjyotkeer The Music I use in All my videos - https://bit.ly/3CdPbSc (Best for independent creators) Intro 0:00 Makhana Powder 1:45 Instant Rabdi 2:56 Adding Fruits 7:36 Plating 8:05 Outro 9:04",PkPJFsjkQ6I,Your Food Lab,https://www.youtube.com/channel/UCe2JAC5FUfbxLCfAvBWmNJA/videos,611,20251013,644308
Sev Tamatar Ki Sabzi | Spicy Kathiyawadi Recipe | काठियावाड़ी सेव टमाटर की सब्ज़ी | Sanjyot Keer,"Classic design, Modern convenience ❤️ Shop Cüraa Kettle now! ✨🛒 Amazon - https://amzn.in/d/1Wn8F9P Website - https://curaahome.com/products/beige-curaa-kettle",https://www.youtube.com/watch?v=IJRGQOor90E,GROUNDNUT OIL | मूंगफली का तेल 3 TBSP | MUSTARD SEEDS | राई 1/2 TSP | CUMIN SEEDS | जीरा 1/2 TSP | HING | हींग 1/4 TSP | CURRY LEAVES | कड़ी पत्ता 8-10 NOS. | GARLIC | लहसुन 6 CLOVES (ROUGHLY CHOPPED) | GINGER | अदरक 2 INCH (GRATED) | GREEN CHILLI | हरी मिर्च 2 NOS. (CHOPPED) | TURMERIC POWDER | हल्दी पाउडर 1/2 TSP | KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP | TOMATO | टमाटर 6 NOS. (SMALL DICES) | SALT | नमक A PINCH | CORIANDER POWDER | धनिया पाउडर 1 TSP | KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP | CUMIN POWDER | जीरा पाउडर 1/2 TSP | GARLIC CHUNTEY | लहसुन की चटनी 1 TSP (OPTIONAL) | JAGGERY | गुड़ 1 TSP | HOT WATER | गरम पानी AS REQUIRED | SEV | सेव 1 CUP | FRESH CORIANDER | हरा धानिया A HANDFUL (CHOPPED) | GARAM MASALA | गरम मसाला A PINCH,"Heat oil in a kadhai. | Add mustard seeds, cumin seeds, hing, curry leaves, garlic, ginger, and green chilli. | Sauté briefly until fragrant. | Add turmeric powder and 1 tsp Kashmiri red chilli powder, stir quickly for colour. | Add diced tomatoes (reserve a handful to be added later). | Cook on high flame for 3–4 minutes. | Cover and cook on low flame for 4–5 minutes until tomatoes turn completely soft and mushy. | Remove lid and mash the tomatoes slightly. | Add coriander powder, remaining Kashmiri red chilli powder, cumin powder, and garlic chutney (if using). | Cook until oil begins to separate. | Add the reserved tomatoes along with jaggery. | Pour in hot water to adjust consistency, bring to a boil, and simmer for 3–4 minutes until well cooked and oil separates again. | Add a little more hot water (as sev absorbs liquid). | Adjust salt to taste. | Add sev, fresh coriander, and a pinch of garam masala. | Stir gently and cook briefly. | Serve hot with roti or bread of your choice.","Classic design, Modern convenience ❤️ Shop Cüraa Kettle now! ✨🛒 Amazon - https://amzn.in/d/1Wn8F9P Website - https://curaahome.com/products/beige-curaa-kettle Kathiyawadi Sev Tamatar ki Sabzi Prep Time: 10 minutes Cooking Time: 20 minutes Serves: 3-4 people Ingredients: GROUNDNUT OIL | मूंगफली का तेल 3 TBSP MUSTARD SEEDS | राई 1/2 TSP CUMIN SEEDS | जीरा 1/2 TSP HING | हींग 1/4 TSP CURRY LEAVES | कड़ी पत्ता 8-10 NOS. GARLIC | लहसुन 6 CLOVES (ROUGHLY CHOPPED) GINGER | अदरक 2 INCH (GRATED) GREEN CHILLI | हरी मिर्च 2 NOS. (CHOPPED) TURMERIC POWDER | हल्दी पाउडर 1/2 TSP KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP TOMATO | टमाटर 6 NOS. (SMALL DICES) SALT | नमक A PINCH CORIANDER POWDER | धनिया पाउडर 1 TSP KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP CUMIN POWDER | जीरा पाउडर 1/2 TSP GARLIC CHUNTEY | लहसुन की चटनी 1 TSP (OPTIONAL) JAGGERY | गुड़ 1 TSP HOT WATER | गरम पानी AS REQUIRED SEV | सेव 1 CUP FRESH CORIANDER | हरा धानिया A HANDFUL (CHOPPED) GARAM MASALA | गरम मसाला A PINCH Method: Heat oil in a kadhai. Add mustard seeds, cumin seeds, hing, curry leaves, garlic, ginger, and green chilli. Sauté briefly until fragrant. Add turmeric powder and 1 tsp Kashmiri red chilli powder, stir quickly for colour. Add diced tomatoes (reserve a handful to be added later). Cook on high flame for 3–4 minutes. Cover and cook on low flame for 4–5 minutes until tomatoes turn completely soft and mushy. Remove lid and mash the tomatoes slightly. Add coriander powder, remaining Kashmiri red chilli powder, cumin powder, and garlic chutney (if using). Cook until oil begins to separate. Add the reserved tomatoes along with jaggery. Stir well. Pour in hot water to adjust consistency, bring to a boil, and simmer for 3–4 minutes until well cooked and oil separates again. Add a little more hot water (as sev absorbs liquid). Adjust salt to taste. Add sev, fresh coriander, and a pinch of garam masala. Stir gently and cook briefly. Serve hot with roti or bread of your choice. #YFL #SanjyotKeer Follow Your Food Lab on: https://www.instagram.com/yourfoodlab/ https://www.facebook.com/yourfoodlab/ Follow my personal handles here: (Chef Sanjyot Keer) https://www.instagram.com/sanjyotkeer/ https://www.facebook.com/sanjyotkeerofficial/ https://x.com/sanjyotkeer The Music I use in All my videos - https://bit.ly/3CdPbSc (Best for independent creators) Intro 0:00 Cooking Process 1:02 Plating 6:23 Outro 7:21",IJRGQOor90E,Your Food Lab,https://www.youtube.com/channel/UCe2JAC5FUfbxLCfAvBWmNJA/videos,476,20250929,684600
Moringa Thepla,The Wooden Masala Dani from Cüraa by YFL Home is now available on Amazon. Grab yours now ✨ Amazon - https://amzn.in/d/c9skfWi,https://www.youtube.com/watch?v=wYvmmSIWgfc,MORINGA LEAVES | सहजन के पत्ते 2 CUPS | WHEAT FLOUR | गेहूं का आटा 1.5 CUPS | JOWAR FLOUR | ज्वार का आटा 1/2 CUP | GRAM FLOUR | बेसन 2 TBSP | AJWAIN | अजवाइन 1 TSP (CRUSHED) | HING | हींग 1/4 TSP | WHITE SESAME SEEDS | सफेद तिल 2 TSP | GINGER GREEN CHILLI PASTE | अदरक हरी मिर्च पेस्ट 1 TBSP | SALT | नमक TO TASTE | TURMERIC POWDER | हल्दी पाउडर 1/2 TSP | KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP | GARAM MASALA | गरम मसाला 1/2 TSP | CURD | दही 2 TBSP | OIL | तेल 2 TSP | WATER | पानी AS REQUIRED (ADDED GRADUALLY) | OIL | तेल 2-3 DROPS | WHEAT FLOUR | गेहूं का आटा | GHEE | घी 1/2 TSP,"Remove the leaves from the stems, wash thoroughly, pat dry, and chop them finely. | In a large mixing bowl, add wheat flour, jowar flour, gram flour, chopped moringa leaves, ajwain, hing, sesame seeds, ginger-green chilli paste, salt, turmeric, red chilli powder, garam masala, curd, and oil. | Mix everything well before adding water. | Gradually add water and knead into a soft, smooth dough. | Apply a little oil on the surface, cover with a damp cloth, and let it rest for 15–20 minutes. | Heat a tawa over medium-high flame. | Take a small portion of dough, roll it into a round ball, then dust with dry wheat flour and roll into a thin, round thepla using a rolling pin. | Once the tawa is hot, add 2–3 drops of oil, wipe it clean, sprinkle a little wheat flour, and wipe again. | This prevents the thepla from sticking. | Place the rolled thepla on the hot tawa. | Dry roast on both sides until you see light spots, then add very little ghee and cook quickly over high heat. | Avoid overcookin, this helps the thepla stay soft. | Serve hot moringa theplas with white butter, dahi, and pickle.","The Wooden Masala Dani from Cüraa by YFL Home is now available on Amazon. Grab yours now ✨ Amazon - https://amzn.in/d/c9skfWi Full written recipe - Moringa Thepla Prep Time: 20 minutes Cooking Time: 15 minutes Serves: 3–4 Ingredients: For Dough MORINGA LEAVES | सहजन के पत्ते 2 CUPS WHEAT FLOUR | गेहूं का आटा 1.5 CUPS JOWAR FLOUR | ज्वार का आटा 1/2 CUP GRAM FLOUR | बेसन 2 TBSP AJWAIN | अजवाइन 1 TSP (CRUSHED) HING | हींग 1/4 TSP WHITE SESAME SEEDS | सफेद तिल 2 TSP GINGER GREEN CHILLI PASTE | अदरक हरी मिर्च पेस्ट 1 TBSP SALT | नमक TO TASTE TURMERIC POWDER | हल्दी पाउडर 1/2 TSP KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TSP GARAM MASALA | गरम मसाला 1/2 TSP CURD | दही 2 TBSP OIL | तेल 2 TSP WATER | पानी AS REQUIRED (ADDED GRADUALLY) For cooking OIL | तेल 2-3 DROPS WHEAT FLOUR | गेहूं का आटा GHEE | घी 1/2 TSP Method: Remove the leaves from the stems, wash thoroughly, pat dry, and chop them finely. In a large mixing bowl, add wheat flour, jowar flour, gram flour, chopped moringa leaves, ajwain, hing, sesame seeds, ginger-green chilli paste, salt, turmeric, red chilli powder, garam masala, curd, and oil. Mix everything well before adding water. Gradually add water and knead into a soft, smooth dough. Apply a little oil on the surface, cover with a damp cloth, and let it rest for 15–20 minutes. Heat a tawa over medium-high flame. Take a small portion of dough, roll it into a round ball, then dust with dry wheat flour and roll into a thin, round thepla using a rolling pin. Once the tawa is hot, add 2–3 drops of oil, wipe it clean, sprinkle a little wheat flour, and wipe again. This prevents the thepla from sticking. Place the rolled thepla on the hot tawa. Dry roast on both sides until you see light spots, then add very little ghee and cook quickly over high heat. Avoid overcookin, this helps the thepla stay soft. Serve hot moringa theplas with white butter, dahi, and pickle. #YFL #SanjyotKeer #moringaparatha #thepla Follow Your Food Lab on: https://www.instagram.com/yourfoodlab/ https://www.facebook.com/yourfoodlab/ Follow my personal handles here: (Chef Sanjyot Keer) https://www.instagram.com/sanjyotkeer/ https://www.facebook.com/sanjyotkeerofficial/ https://x.com/sanjyotkeer The Music I use in All my videos - https://bit.ly/3CdPbSc (Best for independent creators) Intro 0:00 Chopping Moringa Leaves 1:10 Dough 2:26 Cooking Thepla 5:03 Plating 6:46 Outro 7:31",wYvmmSIWgfc,Your Food Lab,https://www.youtube.com/channel/UCe2JAC5FUfbxLCfAvBWmNJA/videos,504,20250926,104608
Vrat Special Makhana Kheer,Shop Now - https://amzn.in/d/57S1QMy,https://www.youtube.com/watch?v=1nSrizU3sTQ,GHEE | घी 1 TSP | MAKHANA | मखाना 50 GRAMS / 2 CUPS | FULL FAT MILK | दूध 1 LITRE | KESAR | केसर A PINCH | CARDAMOM POWDER | इलायची पाउडर 1/4 TSP | ROSE WATER | गुलाब जल 1/2 TSP | PISTACHIO | पिसता 1 TBSP (SLIVERED) | ALMOND | बदाम 1 TBSP (SLIVERED) | CASHEW | काजू 1 TBSP (CHOPPED) | CONDENSED MILK | कंडेंस्ड मिल्क 1/2 CUP / 160 GRAMS | PISTACHIO | पिसता | DRY ROSE PETALS | सूखे गुलाब की पंखुड़ियां,"Heat ghee in a kadhai and roast the makhana on low flame until crisp and aromatic. | Transfer to a bowl and let cool slightly. | Grind half of the roasted makhana into a coarse powder using a chopper or grinder, while keeping the rest whole. | In the same kadhai, add milk and bring it to a boil. | Stir occasionally to prevent it from sticking. | Add the prepared makhana powder to the boiling milk and whisk well to avoid lumps. | Stir in saffron, cardamom powder, rose water, and the nuts. | Let the mixture simmer on low flame for 12–15 minutes. | The makhana powder will help thicken the kheer. | Add condensed milk, mix well, and cook until you reach your desired consistency. | The kheer will thicken further as it cools. | Finally, add the remaining whole makhana, stir, and cook for 2–3 minutes. | Your vrat-special Makhana Kheer is ready. | Serve warm for comfort or chilled for a creamy, rich dessert.","Shop Now - https://amzn.in/d/57S1QMy Full written recipe - Vrat Special Makhana Kheer Prep Time: 10 minutes Cooking Time: 25 minutes Serves: 4 Ingredients: GHEE | घी 1 TSP MAKHANA | मखाना 50 GRAMS / 2 CUPS FULL FAT MILK | दूध 1 LITRE KESAR | केसर A PINCH CARDAMOM POWDER | इलायची पाउडर 1/4 TSP ROSE WATER | गुलाब जल 1/2 TSP PISTACHIO | पिसता 1 TBSP (SLIVERED) ALMOND | बदाम 1 TBSP (SLIVERED) CASHEW | काजू 1 TBSP (CHOPPED) CONDENSED MILK | कंडेंस्ड मिल्क 1/2 CUP / 160 GRAMS For garnish PISTACHIO | पिसता DRY ROSE PETALS | सूखे गुलाब की पंखुड़ियां Method: Heat ghee in a kadhai and roast the makhana on low flame until crisp and aromatic. Transfer to a bowl and let cool slightly. Grind half of the roasted makhana into a coarse powder using a chopper or grinder, while keeping the rest whole. In the same kadhai, add milk and bring it to a boil. Stir occasionally to prevent it from sticking. Add the prepared makhana powder to the boiling milk and whisk well to avoid lumps. Stir in saffron, cardamom powder, rose water, and the nuts. Let the mixture simmer on low flame for 12–15 minutes. The makhana powder will help thicken the kheer. Add condensed milk, mix well, and cook until you reach your desired consistency. The kheer will thicken further as it cools. Finally, add the remaining whole makhana, stir, and cook for 2–3 minutes. Your vrat-special Makhana Kheer is ready. Serve warm for comfort or chilled for a creamy, rich dessert. #YFL #SanjyotKeer #makhanakheer Follow Your Food Lab on: https://www.instagram.com/yourfoodlab/ https://www.facebook.com/yourfoodlab/ Follow my personal handles here: (Chef Sanjyot Keer) https://www.instagram.com/sanjyotkeer/ https://www.facebook.com/sanjyotkeerofficial/ https://x.com/sanjyotkeer The Music I use in All my videos - https://bit.ly/3CdPbSc (Best for independent creators) Intro 0:00 Roasting Makhana 0:46 Making Makhana Powder 1:20 Kheer Preparation 1:52 Plating 4:08 Outro 5:02",1nSrizU3sTQ,Your Food Lab,https://www.youtube.com/channel/UCe2JAC5FUfbxLCfAvBWmNJA/videos,345,20250924,254464
