title,description,source_url,ingredients,steps,image
Baked Tawa pulao - Indian Spiced Rice Casserole 1 Pan 1 Step,This Baked Tawa Pulao - Indian Spiced Rice casserole needs just 1 Pan and 1 step! Dump and done bake with veggies and warming  Indian spices. Gluten-free nutfree soyfree,https://www.veganricha.com/baked-tawa-pulao-indian-spiced-rice/,"1 cup white basmati rice (rinsed really well and soaked for at least 10 minutes.) | 1 teaspoon oil | 2 teaspoon ground coriander | 1-2 teaspoon garam masala (or Pav bhaji masala ) | ½ teaspoon ground cumin | ½ teaspoon ground cardamom | ½ teaspoon dried dill (or use oregano ) | ¼ teaspoon black pepper | ½ teaspoon garlic powder | ½ teaspoon onion powder | 1  teaspoon paprika  (, for extra heat also add ¼ teaspoon cayenne) | 1 teaspoon Kashmiri chili powder or use paprika | ½ to ¾ teaspoon salt | 2  bay leaves | ¼ cup tomato puree | 2 cups water | 1 ½ to 2 cups of vegetable of choice (you can use frozen vegetables, thaw them for at least 10 minutes before using) | Cilantro and lemon juice for garnish","Wash and soak the rice, if you haven’t already. Prep the rest of the ingredients. Brush oil in a 8×10 or a similar size baking dish, then add drained rice and the rest of the ingredients and mix well and even it out. | Cover with parchment and bake at 400F (205C) for 30-35 minutes. Check at the 30 minute mark if the rice is done, if not then continue to bake it for another 5–8 minutes and then check again. Rice will continue to cook in the heat so you want it to be just about done. | Then fluff the rice with a spatula or fork. Taste and adjust salt and flavor, you can add salt while fluffing and then serve. Serve with non dairy yogurt raita Or serve it as a side with Indian curries or dal (lentils) | Wash and soak the rice, if you haven’t already. Prep the rest of the ingredients. | Brush the oil in an 8×10 or a similar size baking dish then add drained rice and the rest of the ingredients and mix well and even it out. | Cover it with parchment and bake at 400F (205C) for 30-35 minutes. Check at the 30 minute mark if the rice is done, if not then continue to bake it for another 5–8 minutes and then check again. The rice will continue to cook in the heat so you want it to be just about done. | Then fluff up the rice with a spatula or fork. Taste and adjust salt and flavor. You can add pinches of salt while fluffing up the rice, if needed. Garnish with cilantro and squeezes of lemon",https://www.veganricha.com/wp-content/uploads/2022/12/Baked-Tawa-Pulao-4079.jpg
Goan Peri Peri Chicken (Indian chili garlic sauce),"This is Goan(Indian) version of peri peri chicken made with hot chilis, Indian spices, and lots of ginger and garlic. Roasted Tofu chicken in a fiery chili garlic sauce, is perfect served with rice, baked veggies, or pasta!",https://www.veganricha.com/goan-peri-peri-chicken/,"5  whole Kashmiri chilis | 3  peri peri chilis (or hot Indian or Thai chilies (use 1/2 or 1 chili for less heat) , or use 2 more Kashmiri chilies) | 5 cloves garlic | 1 inch piece of ginger | 4  whole cloves ((see notes for ground spice amounts) ) | 10  black peppercorns | 1/2 teaspoon cumin seeds | 1/2 teaspoon ground cinnamon | 2  green cardamom pods | 1/2 teaspoon salt | 1 teaspoon Kashmiri chili powder | 1 teaspoon sugar (or use maple syrup) | 3 tablespoons white vinegar (or coconut vinegar or apple cider vinegar) | 14 ounces firm or extra firm tofu | 1 teaspoon oil | 2 teaspoons oil | 1 cup chopped red onion | 1/8 teaspoon salt | 1 tablespoon tomato paste (or use ketchup) | water or stock (as needed) | cilantro and lemon juice (for garnish)","Soak the chilies in hot water for at least 15 minutes, then drain(reserve the chili soaking water) and add the chilies to a blender. Add the rest of the ingredients for the peri peri masala sauce , and blend for a minute, then let this mixture sit for a minute to soften the spices, and blend again for 1/2 a minute. If your blender is struggling to blend the chilies, then add in 2 tablespoons of the chili soaking water to help it blend to make a smooth paste. | Once everything is blended, transfer the sauce to a bowl. Use around 2 tablespoons of the sauce to marinate the tofu . If you’re using sliced tofu, then brush this marinade on both sides of the tofu. If you’re using cubed or torn tofu, then add the tofu to a bowl along with 2 tablespoons of the sauce, and toss well to a coat. Marinate for at least 10 to 15 minutes while you prep the rest of the ingredients, (or you can let the tofu marinate for a few hours in the fridge for extra flavor.) | To pan fry: Heat a large skillet over medium-high heat, and add a teaspoon of oil . Once the oil is hot, place the tofu slices in the skillet and cook for 4 to 5 minutes, until the bottom is golden and releases from the pan. Then, flip the tofu, and continue to cook until it's golden on the other side, as well. Remove the tofu from the skillet, and set aside. (If you’re using cubed or torn tofu, cook until golden brown on most edges, flipping occasionally.) | To bake the tofu instead: Spread tofu on parchment lined baking sheet. Drizzle a teaspoon of oil over the tofu, and bake at 400° F for 20 minutes or until crisped to preference. | Heat the same skillet over medium-high heat, and add 2 teaspoons of oil . Once the oil is hot, add the onion and salt . Mix well and cook for 2 minutes. Add splashes of water , if needed, to help the onion cook evenly. This will take anywhere from 7 to 10 minutes. Once the onion is golden, mix in the remaining peri peri masala sauce and the tomato paste . | Let the sauce come to a boil, then rinse out your blender with a cup of water or stock and add this to the sauce. Cover with the lid, reduce the heat to medium, and let it cook for 3 to 4 minutes. Then, open the lid, and taste and adjust salt and flavor. If the sauce is too thick, add in more water or stock . (If you want the sauce to be creamy, add non dairy cream or milk instead) . Then, place the cooked tofu into the sauce. Cover with the lid, and simmer for a few minutes. I usually let the sliced tofu sit in the sauce, because they look better that way, but you can always cover the tofu with the sauce. | Serve: Garnish with some cilantro and lemon juice , if you like, and serve with some rice, flatbread, or naan. You can also use the delicious cooked tofu in a wrap. Slice and add to wraps, with crunchy veggies — like cabbage, cucumber, and onion — and top it with the peri peri sauce, instead of simmering in the sauce at the end. | Store : Store refrigerated for upto 3 days. Reheat in microwave or skillet. I like to store the tofu separate so that it keeps that nice charred sauce on it. | Soak the chilies in hot water for at least 15 minutes, then drain (reserve soaking water) and add to a blender. Add the rest of the ingredients for the peri peri masala sauce , and blend for a minute, then let this mixture sit for a minute and blend again for 1/2 a minute. If your blender is struggling to blend the chilies, then add in 2 tablespoons of the chili soaking water to help it blend to make a smooth paste. | Once everything is blended, use around 2 tablespoons of the sauce to marinate the tofu . If you’re using sliced tofu, then brush this marinade on all the of the tofu. If you’re using cubed or torn tofu, then add the tofu to a bowl along with around 2 tablespoons of the sauce, and toss well to coat for marinating. Marinate for at least 10 to 15 minutes, or you can let the tofu marinate for a few hours in the fridge for extra flavor. | To pan fry: Heat a large skillet over medium-high heat, and add a teaspoon of oil . Once the oil is hot, place the tofu slices in the skillet and cook for 4 to 5 minutes, until the bottom is golden and releases from the pan. | Then, flip the tofu, and continue to cook until it’s golden on the other side, as well. Remove the tofu from the skillet, and set aside. If you’re using cubed or torn tofu, cook until golden on most edges, flipping occasionally. | To bake: Spread the tofu on parchment lined baking sheet.Drizzle a teaspoon of oil over the tofu, and bake at 400° F for 20 minutes or until crisped to preference. | Heat the same skillet over medium-high heat, and add 2 teaspoons of oil . Once the oil is hot, add the onion and salt . Mix well and cook for 2 minutes. Add a splash of water , and continue to cook until the onion is golden brown. Add more splashes of water in between, if needed, to help the onion cook evenly. This will take anywhere from 7 to 10 minutes. Once the onion is golden, mix in the remaining peri peri masala sauce and the tomato paste . | Let the sauce come to a boil, then rinse out your blender with a cup of water or stock and add this to the sauce. Cover with the lid, reduce the heat to medium, and let it cook for 3 to 4 minutes. Then, open the lid, and taste and adjust salt and flavor. If the sauce is too thick, add in more water or stock . | Then, place the cooked tofu into the sauce. Cover with the lid, and simmer for a few minutes. If you are using cubed or torn tofu, you can also just add it to the sauce and let it simmer instead of pre-cooking. You can cover the tofu with the sauce, as well, or just let the tofu sit in the sauce to serve. I usually let the sliced tofu sit in the sauce, because they look prettier that way, but you can always just put the sauce over the tofu. | Garnish with some cilantro and lemon juice , if you like, and serve with some rice, flatbread, or naan. You can also use the cooked tofu in a wrap with crunchy veggies — like cabbage, cucumber, and onion — and top it with the peri peri sauce instead of simmering in the sauce at the end.",https://www.veganricha.com/wp-content/uploads/2024/08/Indian-Goan-Peri-Peri-Chicken-Curry-4202.jpg
Vindaloo Curry with Lentils and Potatoes,"Potato Lentil vindaloo is a plant-based version of vindaloo curry with a lot less work. No need to soak and blend the chilies, I give you a quick vindaloo spice mix. Hearty lentils and potatoes are absolutely delicious in this tangy curry sauce! Gluten-free. Options for soyfree nutfree",https://www.veganricha.com/lentil-potato-vindaloo/,"1 to 1 1/2 tablespoons Kashmiri chili powder (or use sweet paprika, but I would highly recommend getting some Kashmiri chili powder) | 1 tablespoon ground coriander | 1/2 teaspoon ground cumin | 1/2 teaspoon freshly ground black pepper | 1/2 teaspoon ground cardamom | 1/4 teaspoon ground cinnamon | 1/4 teaspoon ground cloves | 1/2 teaspoon ground mustard | 1 teaspoon oil | 1 cup peeled and cubed yellow potatoes (or other potatoes cut 3/4” cubes) | 1/8 teaspoon  salt | 2 teaspoons oil (divided) | 1 cup chopped red onion | 1/2 teaspoon salt (divided) | 2 tablespoons ginger-garlic paste (or use 5 cloves garlic, minced, and 1” ginger, minced) | 1 tablespoon tomato paste | 1 tablespoon white vinegar (or apple cider vinegar) | 1 cup water or stock (or more, if needed) | 15 ounce can lentils (drained) (or 1 1/2 cups cooked lentils or cooked/ canned beans of choice) | non-dairy yogurt or cream , cilantro, and lemon juice (for garnish)","Add all of the spices to a small bowl, and mix really well. Set aside. | Heat 1 teaspoon oil in a large skillet over medium-high heat. Once the oil is hot, add the potatoes, and toss well to coat. Cook for 2 to 3 minutes, then add 1 teaspoon of the vindaloo spice mix and  salt into the potatoes, tossing well to coat. Then, reduce the heat to medium-low, cover with a lid, and cook until the potatoes are almost cooked through, about 5 to 7 minutes. Stir them once in between to crisp up some of the other edges of the potatoes, as well.  Remove the potatoes from the pan. | To the same pan, add a teaspoon of oil, then heat it over medium-high heat. Once the oil is hot, add the onion and 1/4 teaspoon of the salt. Mix and cook until the onion is golden, about 7 to 9 minutes, adding splashes of water in between to help the onion brown evenly and stirring every minute, as well. | Once the onion is golden, reduce the heat to medium-low, mix in the other teaspoon of oil, then add in all of the remaining vindaloo spice mix, and mix well. If the pan is getting a little too dry, mix in splashes of water, which will also reduce the heat of the pan a little bit, so that the spices don&#39;t burn. Then, cook for a few seconds, and stir in the ginger-garlic paste, tomato paste, and vinegar. If your pan is too hot, then add in a splash of water. If you&#39;re using minced ginger and garlic, just add the minced ginger and garlic first, cook for a minute, then add in the tomato paste and vinegar and mix in. | Mix in 1/4 cup of the water, stir really well, increase the heat back to medium, and bring to a boil, cooking until the whole mixture thickens a little bit and starts to leave the sides of the pan and you can see a sheen of oil on top. That will take anywhere from 3 to 4 minutes. | Add in the remaining 3/4 cups of the water and mix well. Depending on how it&#39;s saucy you want the lentils vindaloo to be, you can add in more water at this point. Bring to a boil, fold in the lentils, potatoes, and the remaining 1/4 teaspoon salt. If you like the sauce to be creamier, add in. 2-3 tablespoons non dairy yogurt and cream as well. Then mix and  cover with the lid and cook for 3 to 5 minutes for the flavors to meld, then switch off the heat. Taste and adjust salt and flavor, and garnish with non-dairy yogurt, cilantro, and lemon juice. Serve with rice, flatbread, or naan.",https://www.veganricha.com/wp-content/uploads/2024/08/Lentil-Potato-Vindaloo-Curry-3430.jpg
"Malvani Chicken Curry (Western Indian Coconut, Kashmiri Chili, Onion Curry)","Explore regional Indian cuisine with me and Try this fantastic Malvani Chikin curry! Western Indian spicy caramelized onion, toasted coconut and kashmiri chili sauce with crisp tofu! This sauce is flavor packed and has its own malvani masala spice blend! 1-pan meal that’s delicious served over rice or with flatbread or naan. ",https://www.veganricha.com/malvani-chicken-curry/,"1 tablespoon Kashmiri chili powder | 2 teaspoons ground coriander (or coriander seeds ) | 1/2 teaspoon ground cumin | 1/4 teaspoon ground cinnamon | 1/2 teaspoon black pepper | 1/4 teaspoon ground clove (or use 1 whole clove) | 2  green cardamom pods | 1  black cardamom pod | 1/4 teaspoon turmeric | 1/2 teaspoon fennel seeds | 1/2 teaspoon poppyseeds (, white or black ) | 14 ounces firm or extra firm tofu (pressed for at least 15 minutes, then torn into bite-sized, 3/4” pieces) | 1 teaspoon Malvani masala blend from above | 1/2 teaspoon garlic powder | 1/4 teaspoon salt | 1 tablespoon cornstarch | 1 teaspoon oil | 1 teaspoon oil | 1/2 cup chopped red onion | 1/2  of a green chili (such as serrano, or Indian. chopped or omit for less heat ) | 2 tablespoons shredded coconut (fresh, frozen, or dried) | 1 teaspoon oil | 8  curry leaves (fresh, frozen, or dried) | 1 1/4 cup chopped red onion | 1/2 teaspoon salt (divided) | 1 tablespoon ginger garlic paste | remaining malvani masala blend from above | 1 cup water (or more, if needed) | cilantro, non dairy cream  (for garnish)","Add all of the spice blend ingredients to a spice grinder or blender, and blend until the mixture is a powder. Set aside. | Press and tear the tofu , if you haven't already, and add to a bowl. In a small bowl, mix the 1 teaspoon of Malvani spice blend with the garlic , salt , and cornstarch really well, then sprinkle it all over the tofu, tossing well to coat. Now, you can either pan fry or bake the tofu. | To pan fry, add the teaspoon of oil to a skillet over medium-high heat. Once hot, transfer the tofu to the skillet and cook, let sit for 2 mins then flip and repeat stirring occasionally and flipping it around until most of the edges of the tofu are golden, and then remove from the skillet, 5 to 7 minutes. | To bake, spread the tofu on a parchment-lined baking sheet, and drizzle the teaspoon or so of oil over the tofu pieces. Bake at 400° F (205° C) for 20 to 25 minutes, or until golden on most of the edges. | Add a teaspoon of oil to the same skillet over medium high heat. Once the oil is hot, mix in the onion and green chili along with a good pinch of salt , and cook until the onion is golden. Add splashes of water to help the onions brown evenly. 6-8 mins. Once the onions are starting to get golden, add in the coconut . Mix well, and continue to cook for 2 minutes, or until the coconut is golden as well. | Transfer this mixture to a blender, and blend with 1/2 cup or more of water . Blend for at least a minute, then let it sit for 2 minutes, then blend again for a minute until the coconut gets blended into a somewhat smooth mixture. | Add the oil to the same skillet over medium heat. Once the oil is hot, add the curry leaves and let them sputter for a few seconds, then add the onion and a 1/4 teaspoon of the salt . Mix and cook until the onion is golden, adding splashes of water to help the onions cook evenly, 7 to 9 minutes. Then, add the remaining Malvani spice mix to the onion. Mix well, adding another splash of water, so that the spices don't burn and the spices can coat the onion really well. Cook for about 1/2 a minute, then add the ginger garlic paste, the remaining salt, and the blended onion coconut vatan sauce. | Rinse out the blender with a few tablespoons of water and add to pan. Bring to a good boil, stirring frequently so the sauce doesn’t burn, 3 to 5 minutes, depending on the amount of water you used for blending and your stove, etc. Once the sauce has thickened a little bit, mix in the water , and then bring to a boil again. Alternatively, rinse out the blender with the cup of water and mix and bring to a boil, simmer for 3 to 5 mins, stirring occasionally, then proceed . | Fold in the tofu , and toss well, then cover the pan with the lid. Reduce the heat to medium-low, and cook for 7 to 10 minutes. This will help the flavors meld really well. You'll be able to see that the sauce is done when there's a little bit of oil floating on top and a lot of the red color from the Kashmiri chili powder is coloring the sauce. There’s a lot of slow roasting and patience for this sauce! Now, taste and adjust salt and flavor. Add in non dairy cream or yogurt if too hot or for creamier sauce . Garnish with cilantro , and a squeeze of lemon and serve with rice, quinoa, naan or roti. | Add the oil to the same skillet over medium heat. Once the oil is hot, add the curry leaves and let them sputter for a few seconds, then add the onion and a 1/4 teaspoon of the salt . Mix and cook until the onion is golden, adding splashes of water to help the onions cook evenly, 7 to 8 minutes. Then, add the remaining Malvani spice mix to the onion. Mix well, adding another splash of water, so that the spices don’t burn and the spices can coat the onion really well. Cook for about 1/2 a minute, then add the ginger garlic paste, the remaining salt, and the blended vatan sauce. Rinse out the blender with a few tablespoons of water and add to the pan. Bring to a good boil, stirring frequently so the sauce doesn’t burn, 3 to 5 minutes, depending on the amount of water you used for blending and your stove, etc. Once the sauce has thickened a little bit, mix in the water , and then bring to a boil again. | Fold in the tofu , and toss well, then cover the pan with the lid. Reduce the heat to medium-low, and cook for 7 to 10 minutes. This will help the flavors meld really well. You’ll be able to see that the sauce is done when there’s a little bit of oil floating on top and a lot of the red color from the Kashmiri chili powder is coloring the sauce. Now, taste and adjust salt and flavor. Garnish with cilantro , and serve. | Frequently Asked Questions Is this recipe allergy friendly? This recipe is naturally gluten-free and nut-free. To make it soy-free, use chickpea tofu , pumpkin seed tofu, cooked chickpeas, cooked white beans, seitan, or roasted veggies in place of the tofu. What can I serve with Serve Malvani chicken curry with flatbread , rice, or naan . how to store and reheat this curry? Store refrigerated for upto 3 days. Reheat on the skillet or microwave. Freeze for months.",https://www.veganricha.com/wp-content/uploads/2024/05/Malvani-Chicken-Curry-2610.jpg
Spiced Tomato Soup,"Clear your sinuses with this easy, homemade, Indian spiced tomato soup.  Seasoned with cumin, coriander and turmeric, it&#39;s a perfect meal on a chilly evening or when you&#39;re feeling under the weather.",https://www.veganricha.com/spiced-tomato-soup-recipe/,"1/2 teaspoon oil | 1/4 teaspoon cumin seeds | 1/2 cup chopped onion | 3 cloves garlic | 1/4 cup chopped carrot (or 1 medium carrot, chopped) | 1/2 teaspoon ground coriander | 1/4 teaspoon turmeric | 1/4 teaspoon cayenne | 1/4 teaspoon black pepper ( or a combination of black and white pepper) | 15 ounces canned tomatoes (or chopped fresh tomatoes or  a mix  ) | 1 cup water | 1/2 teaspoon salt | 1 1/2 to 2 teaspoons sugar | 1  small bay leaf","Heat oil in a saucepan over medium heat. When hot, add cumin seeds and cook for 1 minute or until the cumin seeds get fragrant. Add chopped onions, garlic, carrot and a pinch of salt. Cook for 4 to 5 minutes or until onions are translucent, stirring occasionally. Add the coriander, turmeric, cayenne and pepper, and mix for a few seconds. | Add the onion mixture to a blender along with the tomatoes and water and blend until pureed. | Transfer the pureed tomato mixture back to the saucepan. Add bay leaf, salt and sugar and cook over medium heat for 12 to 14 minutes. Taste and adjust salt, sweet and heat. Adjust consistency by adding more water if needed. Garnish with green onions, vegan butter or non dairy cream and serve with crusty bread, croutons, or vegan grilled cheese sandwiches.",https://www.veganricha.com/wp-content/uploads/2016/09/Indian-Spiced-Tomato-Soup-7142.jpg
Dal Fry,This easy Indian dal fry stars spiced red and yellow lentils topped with savory tempering. (Spiced oil). It’s super simple and so satisfying!,https://www.veganricha.com/dal-fry-spiced-indian-lentil-soup/,"1/3 cup red lentils (, masoor dal) | 1/4 cup petite yellow lentils (yellow mung dal or use red lentils) | 3  cups water | 2 teaspoons oil | 1/2 teaspoon cumin seeds | 1/2 teaspoon black mustard seeds | a generous pinch of asafetida (hing), optional  (omit if you do not have gluten-free asafetida to make gluten-free) | 1  hot green chili such as Serrano, Indian or Thai,  (finely chopped) | 1  cup chopped red or white onion | 5  or more cloves of garlic (finely chopped) | 1&quot;  ginger (finely chopped) | 1 teaspoon ground coriander (or garam masala  or both ) | 1/2 teaspoon turmeric | 1/4 teaspoon or more cayenne/red chili powder (optional) | 1  large tomato (chopped small) | 1 teaspoon lemon juice | 3/4 teaspoon or more salt | 1/3 cup packed chopped cilantro (divided)","Wash the red and yellow lentils , drain. Combine in a saucepan with water over medium heat. Cook for 18 to 20 minutes or until yellow lentils are tender. Reduce heat to low and simmer. | Heat oil in a skillet over medium heat. when the oil is hot, add the cumin seeds and mustard seeds . Let them start to sizzle and pop. The cumin seeds should darken in color and get fragrant, mustard seeds will lighten and start to sizzle and pop. Add asafetida, green chili, onion, garlic, ginger and a pinch of salt . Cook until the onions turn translucent, about 5 -7 minutes. Stir occasionally. Add splashes of water in between to cook evenly. | Add coriander/ garam masala , turmeric, and cayenne and mix well. Add tomatoes, lemon juice and a splash of water and mix. Cook until the tomatoes are saucy. Mash the larger pieces. About 6 minutes. | Add the cooked lentils to the skillet. Add salt and half of the chopped cilantro , and continue to simmer the soup for 3 to 4 minutes, or until bubbling. Taste and adjust salt and spice. Add a dash of lemon juice if needed. | Garnish with cilantro and serve hot with rice or flatbread with a side of roasted veggies or Indian spiced vegetable side. | Or, cook the lentils in an Instant Pot with 1.5 to 2 cups water for 3 minutes at high pressure with a 5 minute quick release. Add the tempering from the skillet and simmer on sauté mode for 2 minutes. Garnish and serve. | Heat oil in a skillet over medium heat. when the oil is hot, add the cumin seeds and mustard seeds . Let them start to sizzle and pop. The cumin seeds should change color and get fragrant. | Add asafetida, chili, onion, garlic, ginger and a pinch of salt . Cook until the onions turn translucent, about 5 to 7 minutes. Stir occasionally. Add splashes of water to help cook them evenly | Add coriander, turmeric, and cayenne and mix well. | Add tomatoes, lemon juice and a tablespoon of water and mix. Cook until the tomatoes are saucy. Mash the larger pieces. About 6 minutes.",https://www.veganricha.com/wp-content/uploads/2015/07/Dal-Fry-6947.jpg
Spicy Lentil Bean Stew,"This deliciously flavorful lentil bean stew is rich and creamy with deep flavors from North Indian spices! It’s an easy, 1-pan 30 minute white bean stew with split lentils that you can serve on its own or with rice, flatbread, or naan. Naturally gluten-free, soy-free, and nut-free.",https://www.veganricha.com/lentil-bean-stew/,"1 teaspoon black pepper | 2 teaspoons Kashmiri chili powder (or paprika) | ½ teaspoon ground cardamom | 1/4 teaspoon ground cinnamon ((scant measure as some brands have a stronger flavor) ) | 1/8 teaspoon ground clove | 2 teaspoons ground coriander | 1 teaspoon garam masala (or curry powder ) | 2 teaspoons oil | 1½ cups chopped onion | 1  bay leaf | 1  black cardamom pod (partially opened (optional)) | ¼ teaspoon crushed fennel seeds | 2 tablespoons ginger-garlic paste (or use 5 cloves garlic minced and half an inch ginger minced ) | 1 cup chopped tomato (or ½ cup tomato purée or Passata) | 1/2 teaspoon salt (divided) | 15 oz can full-fat coconut milk | 1½ cups water or stock | ¼ to ⅓ cup split red lentils | 15 oz can white beans | ½ cup frozen spinach (thawed or 2 oz fresh chopped spinach ) | cilantro, lemon juice, red pepper flakes (for garnish) | non-dairy cream or yogurt (for garnish, optional)","In a small bowl, combine all of the spice mix ingredients, and any optional spices and set this aside. | Heat a large skillet over medium-high heat and add the oil. Once the oil is hot, add the onion and a generous pinch of salt. Mix and cook until the onions turn translucent, about 3 minutes or so. | Mix in the bay leaf, black cardamom, and crushed fennel seeds. Cook for another 3 to 4 minutes, and add a splash of water to help the onions cook evenly. Once the onions are starting to turn golden, add in about ¾ of your spice mix along with a splash of water to keep the spices from burning. Cook this for 10 to 15 seconds, reduce the heat to medium, then mix in the ginger-garlic paste, tomato, and another splash of water. Cook, until the tomatoes become jammy, about 3 to 5 minutes, stirring frequently to the tomatoes don’t scorch. Make sure to press the larger pieces of tomato to help them break down. | When the mixture starts to leave the sides of the pan and you see a sheen of oil on the top, mix in the coconut milk, water or stock, and the remaining salt. Add the lentils and white beans, and mix those in, as well. Partially cover and cook for 12 to 15 minutes, or until the lentils are cooked to preference. Check in at the 12-minute mark, and if they’re not done yet, cover again and keep simmering. | Open the lid and fold in the frozen spinach and cook for 1 more minute. Taste and adjust the salt and flavor, adding more salt, if needed. Add a splash of lemon juice for tang, and add ¼ teaspoon or more sugar or maple syrup  to balance out the savoriness and heat, if needed. | Switch off the heat and sprinkle the remaining spice blend on top. Garnish with cilantro, lemon juice, red pepper flakes, and optional non-dairy cream or yogurt. Serve this hot, delicious stew with sourdough, garlic bread, naan, flatbread, rice, quinoa, baked potatoes, or cauliflower steaks.",https://www.veganricha.com/wp-content/uploads/2025/01/Spiced-Curried-Lentil-Bean-Stew-9817.jpg
Vegetable Hakka Noodles,"Indo Chinese Hakka Noodles are packed with peppers, onions, cabbage and carrots in a simple, flavorful sauce. A perfect one-pan side dish or entree. (nut-free with easy soy-free and gluten-free options)",https://www.veganricha.com/vegetable-hakka-noodles-1-pot-indo-chinese-noodles/,"6 to 7 oz Hakka noodles ( or ramen or soba, use gluten-free, if needed) | 2 teaspoons oil | 1  small onion (thinly sliced) | 4  cloves of garlic (finely chopped) | 1 inch ginger (finely chopped) | 1/2  red bell pepper ( thinly sliced) | 1/2  green bell pepper (thinly sliced) | 1 cup packed thinly sliced cabbage | 1/2 cup thinly sliced or julienned carrots | 1 tablespoon soy sauce (or tamari or coconut aminos for soy-free) | 1 teaspoon rice vinegar | 2 teaspoons sambal oelek (or more, to taste. Or use sriracha or other chile garlic sauce of choice.) | 1 tablespoon water | 1/4  teaspoon  salt  (or to taste) | 1/2 teaspoon black pepper | green onion ( for garnish)","Cook the noodles according to instructions on package. Drain, rinse with cold water and set aside. | In a large skillet or wok, heat oil over medium high heat. When hot, Add the onions, garlic, and ginger . Mix and cook until translucent, 1-2 minutes. Add the rest of the veggies and a pinch of salt and cook until golden on some edges, 2 minutes. | Meanwhile, mix the soy sauce, vinegar, chili sauce, and water in a bowl. Add this to the skillet and mix well. Add the cooked noodles and toss well to combine. Add salt and pepper generously, and mix to combine. Taste and adjust salt, heat, and black pepper. Cover and cook for a minute. Garnish with green onions and serve. | Cook the noodles according to instructions on package and, drain, rinse with cold water set aside. | In a large skillet or wok, heat oil over medium high heat. When hot, Add the onions, garlic, and ginger . Mix and cook until translucent, 1-2 minutes. Add the rest of the veggies and a pinch of salt and cook until golden on some edges, 2 to 3 minutes.",https://www.veganricha.com/wp-content/uploads/2017/05/vegan-hakka-noodles-burger-2313.jpg
