video_id,title,source_url,duration_seconds,upload_date,description,error
5OCyq1YaULI,DIY DOMINOS Deep Dish Pizza Recipe | HomeMade Pizza Pie | pizza in cake tin | Easy veg pizza Recipe,https://www.youtube.com/watch?v=5OCyq1YaULI,602,20170107,"MY NEW HINDI CHANNEL : https://goo.gl/2dMtiM

I have already posted Dominos cheese burst pizza and how commercially places like pizza hut and dominos makes their pizza  so here is an edition to these recipe I hope you like it :)

Full Recipe Link : https://goo.gl/xQ9ymd
***********************************************************************
PRODUCTS THAT I USE:
parmesan cheese (optional): https://goo.gl/uviU69
Baking tin : https://goo.gl/0qlDi5
PAN THAT I USED : https://goo.gl/9DXTz2
Kadhai That I used : https://goo.gl/Cgczzc
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/ 
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/XIXX
                  https://soundcloud.com/pryced
                https://www.youtube.com/watch?v=Y8gsuWR4kXE :Clear sky no copyright music


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
D8mwigvdn7c,Samosa Recipe | Gobi samosa with layers | Haldirams style samosa | chatpata cauliflower/gobi samosa,https://www.youtube.com/watch?v=D8mwigvdn7c,534,20161230,"MY NEW HINDI CHANNEL : https://goo.gl/2dMtiM

I like gobi samosa but what fascinates me is the designer or the layers which you get in the samosa when you eat them in places like haldirams and bikaner you can use this technique in all the other samosa like aloo samosa, or even pizza or chinese samosa 

FULL RECIPE LINK :http://www.bharatzkitchen.com/recipe/gobi-aloo-samosa-haldirams-style-gobi-samosa/

IMLI KI CHUTNEY RECIPE : https://youtu.be/4rkUu98Hi2g

***********************************************************************
PRODUCTS THAT I USE:
PAN THAT I USED : https://goo.gl/9DXTz2
Kadhai That I used : https://goo.gl/Cgczzc
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/ 
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/XIXX
                  https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
FmxUr3DNVZg,White Chicken Gravy | Restaurant Style Punjabi Creamy Malai Chicken | Cream Chicken Recipe,https://www.youtube.com/watch?v=FmxUr3DNVZg,501,20161210,"chicken malai handi A simple way to prepare famous Indian non veg recipe - Punjabi cream chicken. As compared to lot of other Punjabi chicken cuisine, it doesn't require a lot of masala. It is delicious and mouth watering also easy to make and a perfect dish to impress your guest and loved ones. So watch and learn how to make Cream Chicken at home.

FULL RECIPE LINK: https://goo.gl/G1mTGe

MORE CHICKEN RECIPES YOU MIGHT LIKE

1. Dhabha Style Chicken curry : https://youtu.be/MNEBMZ9xe5c

2. Dum Chicken Biryani : https://youtu.be/cbG67qo-Oh8

3. Chicken Korma : https://youtu.be/FmM9B9iUFDM

***********************************************************************
PRODUCTS THAT I USE:
PAN THAT I USED : https://goo.gl/9DXTz2
Kadhai That I used : https://goo.gl/Cgczzc
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/ 
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/Dyalla
                  https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
5br4csXQr4s,"Pizza IN 15 MINUTES WITH OUT OVEN | No Oven, No Yeast Pizza Recipe | Easy Pizza Without Oven",https://www.youtube.com/watch?v=5br4csXQr4s,506,20161120,"Learn how to make delicious and yummy Pizza on a pan or a tawa at home a quick and easy recipe by bharatzkitchen
Want to cook quick and amazing pizza in the most easy way? Then watch this amazing recipe by bharatzkitchen. A pizza base without yeast and pizza with out Oven sounds wonderful isn't it? So watch and learn how to make a no oven and no yeast pizza on tawa at home with bharat wadhwa

FULL RECIPE LINK : https://goo.gl/mKc6C7
MORE PIZZA RECIPE 

Cheese Burst pizza : https://youtu.be/wHq1Ttey_WU

Deep Dish Pizza Coming soon :)

************************************************************************

PRODUCTS THAT I USE:
PAN THAT I USED : https://goo.gl/9DXTz2
PIZZA TRAY I USE  : https://goo.gl/Q80POC
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/ 
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/Dyalla

Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
BAfsrYHB-9s,Dhabha Style Kadai Paneer Recipe | Punjabi Kadai Paneer Step by step Recipe | Kadai paneer masala,https://www.youtube.com/watch?v=BAfsrYHB-9s,400,20161030,"bharatzkitchen recipe kadai paneer, shahi paneer , paneer butter masala is a very famous dish of north in every restaurant menu kadai paneer is on the top because it is really very popular as well as it tastes yummmm. so here is the recipe of kadai masala and kadai paneer step by step demonstration and very easy and tasty recipe so please do try and send your feed back.

Full Recipe Link : https://goo.gl/H1vceF

Shahi Paneer Restaurant Style :  http://goo.gl/R7ovuO

Dal Makhni Recipe : https://youtu.be/dkUqZ9cjUr8

Support my work on patreon : https://www.patreon.com/bharatzkitchen


************************************************************************

PRODUCTS THAT I USE:

Pressure cooker : https://goo.gl/88RXew
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
I018_mTWqIs,Aloo Aur Sama ki Tikki | Upvas की टिक्की | Tikki For Vrat | Easy Snack for Vrat / Fasting recipe,https://www.youtube.com/watch?v=I018_mTWqIs,260,20161002,Full Recipe Link : https://goo.gl/1geXOW,
dkUqZ9cjUr8,Makhni Dal Punjabi Style Dal | Dal Makhni Restaurant Style | Dal Makhani Recipe,https://www.youtube.com/watch?v=dkUqZ9cjUr8,541,20160918,"In this video recipe how to make Best Dal Makhani Restaurant style , traditional dal makhni punjabi style, haldirams style basically , I have already posted shahi paneer, chole Masala and now its makhanwaki wali hope you like the recipe , dhabha style dal tadka, dal bukhara are coming soon :) this video is more centric to restaurants like haldirams, nathus like its sold in delhi but for sure I'll post dal like moti mahal and bukhra (work is in progess)

RECIPE LINK : https://goo.gl/8m3gzX

Shahi Paneer Recipe : https://youtu.be/OZcK3Rdhb1Y

Tomato Puree Recipe : https://youtu.be/20f03Q3T8Jk

*********************************************************************
PRODUCTS THAT I USE:

Pressure cooker I use : https://goo.gl/88RXew
Black Dal : 
Rajma :
Chana Dal : 
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/
https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
eIsyYEr6BE8,Mutton Korma| Delhi Style Mutton Korma | Restaurant Style,https://www.youtube.com/watch?v=eIsyYEr6BE8,392,20160909,"shahi korma, chicken korma or mutton korma but is my Eid Special Recipe delhi style mutton korma I have posted in the past chicken korma and even dhabha style mutton and chicken I'll soon post mutton biryani and more mutton recipes to come :)

Full Recipe Link : http://goo.gl/ieWh90

Recipe For Brown Onions: https://youtu.be/QqtrVFt2jJo

Recipe For Dhabha Style Mutton : https://youtu.be/ViqTqCNM6_8

Recipe For Chicken Korma : https://youtu.be/FmM9B9iUFDM

*********************************************************************
PRODUCTS THAT I USE:

Kewra Water : http://goo.gl/JFTjfZ
Soya Granules : http://goo.gl/KKg0cG
Soya Chunks : http://goo.gl/x2kL8S
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

*********************************************************************


Music Credits

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
OZcK3Rdhb1Y,Shahi Paneer Recipe | Easy Shahi Paneer Restaurant Style | Shahi Paneer Makhni,https://www.youtube.com/watch?v=OZcK3Rdhb1Y,544,20160830,"bharatzkitchen Quick and easy Shahi paneer or Paneer recipes, paneer butter masala, I know my subscribers have been waiting for my Perfect restaurant style recipes like dal makhni, dal tadka , butter chicken and the makhni gravies so here my first addition i.e shahi paneer or paneer makhan wala I hope you like it be it mumbai style or delhi style  I'll post dry paneer tikka or dhabha style paneer tikka masala soon

 Full Recipe :  http://goo.gl/R7ovuO

Dal Makhni Recipe : https://youtu.be/dkUqZ9cjUr8

Support my work on patreon : https://www.patreon.com/bharatzkitchen

Tomato Puree recipe : https://youtu.be/20f03Q3T8Jk

************************************************************************

PRODUCTS THAT I USE:

Pressure cooker : https://goo.gl/88RXew
Citric Acid : http://goo.gl/TZ5D0M
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale : http://goo.gl/SCDpUY

***********************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
ViqTqCNM6_8,Dhaba Style Mutton Curry | Indian Mutton Curry | Spicy Punjabi Mutton Curry Recipe | bharatzkitchen,https://www.youtube.com/watch?v=ViqTqCNM6_8,512,20160814,"After My authentic Dhabha style Chicken Curry , Dhabha Style Paneer here is dhabha style mutton curry, a part of mutton recipes this is a spicy based mutton curry I'll post mutton biryani soon and I have post shahi paneer , dal makhni , karahi Mutton , karahi chicken really soon so dont worry just keep hitting the like button

Full recipe Link : http://goo.gl/zm4f6t

Recipe For Mutton Korma : https://youtu.be/eIsyYEr6BE8

***********************************************************************
PRODUCTS THAT I USE:

Yellow Chilli POwder : https://goo.gl/O3eC2g
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z


************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : 

https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
ZgC1zN41WX8,MCDONALDS Chilli Paneer Pockets RECIPE - CopyCat Recipe by bharatzkitchen,https://www.youtube.com/watch?v=ZgC1zN41WX8,453,20160803,"I call it a lovely evening snack McDonalds Chilli Paneer Pockets have been discontinued for now but still you can make these at home and indulge in the delicious indo chinese and fast food taste of chilli paneer pockets I hope you like this recipe 

Full Recipe Link : http://goo.gl/XFAe2I

SUPPORT ME ON PATREON : https://www.patreon.com/bharatzkitchen
************************************************************************

PRODUCTS THAT I USE:

Dried Parsely Small Quantity : https://goo.gl/opIHNv
Dried Parsely Large Quantity : https://goo.gl/8Rk2Vo
White Pepper Powder : https://goo.gl/QR3QSU
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
QawM6ZWnGd4,Aloo Bonda | Perfect Restaurant Style Aloo Pakora - Recipe by bharatzkitchen,https://www.youtube.com/watch?v=QawM6ZWnGd4,404,20160723,"this is my spicy Haldiram's Aloo Bonda recipe I have already posted a chicken pakora recipe in which I already told you about the batter in future I will post bread pakora, paneer pakora or any other you like hope you like it.. :)

Full Recipe Link : http://goo.gl/PydAeo
SUPPORT ME ON PATREON : https://www.patreon.com/bharatzkitchen
************************************************************************

PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:

https://soundcloud.com/engelwoodmusic
https://soundcloud.com/pryced


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
gWqpdrWx1ZQ,Chicken Pakora | Spicy Chicken Pakoray | Crispy Chicken Pakoda | Masala pakoda | bhartzkitchen,https://www.youtube.com/watch?v=gWqpdrWx1ZQ,380,20160709,"Chicken Pakora that is spicy and crispy one of the best Evening Snacks recipe or Indian chicken nuggets, these are masala chicken pakoda recipe the first addition to my monsoon special recipes of pakoda still more to come like Aloo Bhonda, Bread Pakoda and other pakoray I hope you like this recipe...

Full Recipe Link : http://goo.gl/o11JHg

Reshmi Chicken Kebab Recipe : https://youtu.be/352nS6-ht-0
************************************************************************

PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/


https://soundcloud.com/dyallas


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
CstRfgpSnU0,Dhabha Style Paneer | Dhabha Paneer Masala Gravy Recipe | Paneer Makhan Masala Video bharatzkitchen,https://www.youtube.com/watch?v=CstRfgpSnU0,365,20160702,"Spicy Red Gravy paneer, After my dhabha style chicken recipe you guys demanded a recipe for dhabha style paneer Butter or spicy masala paneer butter so here it is the real dhabha way of cooking veg or non veg recipe hope you like it :)

Full Recipe Link : http://goo.gl/LbaliV

Shahi paneer Recipe : https://youtu.be/OZcK3Rdhb1Y

*********************************************************************
PRODUCTS THAT I USE:

Kewra Water : http://goo.gl/JFTjfZ
Soya Granules : http://goo.gl/KKg0cG
Soya Chunks : http://goo.gl/x2kL8S
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/


https://soundcloud.com/dyallas


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
352nS6-ht-0,Chicken Seekh Kebab without Oven | Easy Quick Reshami Chicken Kabab recipe | Super soft moist kebabs,https://www.youtube.com/watch?v=352nS6-ht-0,403,20160625,"Chicken seekh kebab ,shammi kebabs , Chicken Pakora are common ramdan snacks recipes but in this video I have tried to make these kebabs on a healthier side so that they full fill the taste element aswell as the health element :)

RECIPE LINK : http://goo.gl/PvjWnb

*********************************************************************
PRODUCTS THAT I USE:

Kewra Water : http://goo.gl/JFTjfZ
Soya Granules : http://goo.gl/KKg0cG
Soya Chunks : http://goo.gl/x2kL8S
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/


https://soundcloud.com/dyallas


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
hfSrLXQVSVg,Veg Soya Korma | Nutri Masala | Vegetarian Soy Kurma | Recipe by bharatzkitchen,https://www.youtube.com/watch?v=hfSrLXQVSVg,419,20160618,"Soya Chunks recipe, soya curry recipe,In this mughali and Spicy at the same time video see how I was influenced by delhi style chicken korma well soya chaap or nutrela is hard to make becaus of few factors but in pujab nutri is very famous I hope you like this video :)

RECIPE LINK : http://goo.gl/UB1yPF

*********************************************************************
PRODUCTS THAT I USE:

Kewra Water : http://goo.gl/JFTjfZ
Soya Granules : http://goo.gl/KKg0cG
Soya Chunks : http://goo.gl/x2kL8S
My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z

************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/


https://soundcloud.com/dyallas


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
qjwnuIam8RQ,Basic Vanilla Sponge Cake Recipe | Chiffon Cake | Simple Vanilla Cake |Dessert Recipe Bharatzkitchen,https://www.youtube.com/watch?v=qjwnuIam8RQ,454,20160611,"learn how to make super sponge cake how to make cake, through this basic cake recipe you can also make chocolate cake marble cake, zebra cake, banana cake and yes I will post eggless cake soon aswell 
hope you like the video...

Full recipe link : http://goo.gl/BbD4up

***********************************************************************
PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
OVEN THAT I USE : http://goo.gl/2iO4bG
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Cake Tin of this video: http://goo.gl/xClS30
More Cake Tins : http://goo.gl/39vu0p
Hand Mixer : http://goo.gl/Jx2Je3
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z


************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/


https://soundcloud.com/dyallas


Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
MNEBMZ9xe5c,Dhabha Style Chicken Curry | Indian Chicken Curry | Simple Chicken Curry recipe | bharatzkitchen,https://www.youtube.com/watch?v=MNEBMZ9xe5c,474,20160604,"Desi Indian Curry or Dhabha cooking like paneer masala or mutton curry, even dal makhni, punjabi chole masala , kadhai chicken all have a unique way of cooking I.e. very very well and in this video I want to discuss just that , i.e. why in dhabha style cooking people use to use whole spices what causes and how .dhabha style is different from restaurant style i hope you like the recipe :) 
#bharatzkitchen

Full recipe : http://www.bharatzkitchen.com/recipe/dhabha-style-chicken-curry/

Dhabha Style Mutton Recipe : https://www.youtube.com/watch?v=ViqTqCNM6_8

***********************************************************************
PRODUCTS THAT I USE:

My Voice Recorder (mic) : http://goo.gl/eQJPRh
My Main Camera : Canon 70d : http://goo.gl/xr53Xf
Other Camera : http://goo.gl/9ri6Oy
Handi : http://goo.gl/DvSiWX
Infrared Thermometer Gun : http://goo.gl/ZIFszn
Ph Scale : http://goo.gl/zbaLgP
Cooking Thermometer : http://goo.gl/CuIVlB
Electric Weighing Scale: http://goo.gl/SCDpUY
My Daily Use Knife : https://goo.gl/67GCTY 
My Santoku Knife(for professionals only) : https://goo.gl/2HXf6z


************************************************************************

Website : http://www.bharatzkitchen.com
Facebook : http://www.facebook.com/bharatzkitchen
Twitter : @bharatzkitchen
Insta : @bharatzkitchen

***********************************************************************

MUSIC CREDITS:


music by : soundcloud.com/jeff-kaale
Instagram : www.instagram.com/jeffkaale/

Also :

YOUTUBE CREATE
IMOVIE SOUND
HTTP://WWW.INCOMPETECH.COM
HTTP://WWW.BENSOUND.COM
BHARATZMUSIC",
